district,district_name,school,school_name,alternative_school,school_year,student_group,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_iss,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
470,Knox County,47,Central High School,No,2020,Student with Disabilities,8,32,0,0,2,182,4.4,17.6,0,0,1.1
470,Knox County,51,Copper Ridge Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,42,0,0,0,0,0
470,Knox County,51,Copper Ridge Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,145,0,1.4,0,0,0
470,Knox County,51,Copper Ridge Elementary,No,2020,English Language Learner,0,0,0,0,0,8,0,0,0,0,0
470,Knox County,51,Copper Ridge Elementary,No,2020,Student with Disabilities,0,2,0,0,0,73,0,2.7,0,0,0
470,Knox County,53,Chilhowee Intermediate,No,2020,Black/Hispanic/Native American,0,5,0,0,0,82,0,6.1,0,0,0
470,Knox County,53,Chilhowee Intermediate,No,2020,Economically Disadvantaged,0,6,0,0,0,81,0,7.4,0,0,0
470,Knox County,53,Chilhowee Intermediate,No,2020,English Language Learner,0,0,0,0,0,7,0,0,0,0,0
470,Knox County,53,Chilhowee Intermediate,No,2020,Student with Disabilities,0,5,0,0,0,46,0,10.9,0,0,0
470,Knox County,55,Corryton Elementary,No,2020,Black/Hispanic/Native American,0,1,0,0,0,11,0,9.1,0,0,0
470,Knox County,55,Corryton Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,59,0,3.4,0,0,0
470,Knox County,55,Corryton Elementary,No,2020,Student with Disabilities,0,0,0,0,0,28,0,0,0,0,0
470,Knox County,59,Dogwood Elementary,No,2020,Black/Hispanic/Native American,0,6,0,0,0,278,0,2.2,0,0,0
470,Knox County,59,Dogwood Elementary,No,2020,Economically Disadvantaged,0,15,0,0,0,341,0,4.4,0,0,0
470,Knox County,59,Dogwood Elementary,No,2020,English Language Learner,0,1,0,0,0,36,0,2.8,0,0,0
470,Knox County,59,Dogwood Elementary,No,2020,Student with Disabilities,0,10,0,0,0,99,0,10.1,0,0,0
470,Knox County,61,Christenberry Elementary,No,2020,Black/Hispanic/Native American,0,5,0,0,0,314,0,1.6,0,0,0
470,Knox County,61,Christenberry Elementary,No,2020,Economically Disadvantaged,0,5,0,0,0,284,0,1.8,0,0,0
470,Knox County,61,Christenberry Elementary,No,2020,English Language Learner,0,0,0,0,0,89,0,0,0,0,0
470,Knox County,61,Christenberry Elementary,No,2020,Student with Disabilities,0,2,0,0,0,83,0,2.4,0,0,0
470,Knox County,65,South Doyle High School,No,2020,Black/Hispanic/Native American,67,34,0,0,0,305,22,11.1,0,0,0
470,Knox County,65,South Doyle High School,No,2020,Economically Disadvantaged,110,64,0,0,0,458,24,14,0,0,0
470,Knox County,65,South Doyle High School,No,2020,English Language Learner,5,2,0,0,0,31,16.1,6.5,0,0,0
470,Knox County,65,South Doyle High School,No,2020,Student with Disabilities,51,42,0,0,0,251,20.3,16.7,0,0,0
470,Knox County,66,A L Lotts Elementary,No,2020,Black/Hispanic/Native American,0,3,0,0,0,170,0,1.8,0,0,0
470,Knox County,66,A L Lotts Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,116,0,1.7,0,0,0
470,Knox County,66,A L Lotts Elementary,No,2020,English Language Learner,0,1,0,0,0,74,0,1.4,0,0,0
470,Knox County,66,A L Lotts Elementary,No,2020,Student with Disabilities,0,4,0,0,0,113,0,3.5,0,0,0
470,Knox County,67,South Doyle Middle School,No,2020,Black/Hispanic/Native American,3,75,0,0,2,275,1.1,27.3,0,0,0.7
470,Knox County,67,South Doyle Middle School,No,2020,Economically Disadvantaged,3,124,0,0,5,422,0.7,29.4,0,0,1.2
470,Knox County,67,South Doyle Middle School,No,2020,English Language Learner,0,0,0,0,0,24,0,0,0,0,0
470,Knox County,67,South Doyle Middle School,No,2020,Student with Disabilities,0,53,0,1,0,182,0,29.1,0,0.5,0
470,Knox County,68,East Knox Elementary,No,2020,Black/Hispanic/Native American,0,1,0,0,0,33,0,3,0,0,0
470,Knox County,68,East Knox Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,184,0,0,0,0,0
470,Knox County,68,East Knox Elementary,No,2020,English Language Learner,0,0,0,0,0,2,0,0,0,0,0
470,Knox County,68,East Knox Elementary,No,2020,Student with Disabilities,0,0,0,0,0,89,0,0,0,0,0
470,Knox County,72,Farragut Intermediate,No,2020,Black/Hispanic/Native American,0,0,0,0,0,134,0,0,0,0,0
470,Knox County,72,Farragut Intermediate,No,2020,Economically Disadvantaged,0,0,0,0,0,103,0,0,0,0,0
470,Knox County,72,Farragut Intermediate,No,2020,English Language Learner,0,0,0,0,0,53,0,0,0,0,0
470,Knox County,72,Farragut Intermediate,No,2020,Student with Disabilities,0,1,0,0,0,121,0,0.8,0,0,0
470,Knox County,75,Farragut Middle School,No,2020,Black/Hispanic/Native American,22,5,0,0,1,174,12.6,2.9,0,0,0.6
470,Knox County,75,Farragut Middle School,No,2020,Economically Disadvantaged,10,4,0,0,0,80,12.5,5,0,0,0
470,Knox County,75,Farragut Middle School,No,2020,English Language Learner,1,0,0,0,0,31,3.2,0,0,0,0
470,Knox County,75,Farragut Middle School,No,2020,Student with Disabilities,25,7,0,1,1,116,21.6,6,0,0.9,0.9
470,Knox County,77,Fair Garden Family/Community Center,No,2020,Black/Hispanic/Native American,0,0,0,0,0,1,0,0,0,0,0
470,Knox County,80,Farragut High School,No,2020,Black/Hispanic/Native American,0,7,0,0,1,219,0,3.2,0,0,0.5
470,Knox County,80,Farragut High School,No,2020,Economically Disadvantaged,0,5,0,0,1,82,0,6.1,0,0,1.2
470,Knox County,80,Farragut High School,No,2020,English Language Learner,0,1,0,0,0,18,0,5.6,0,0,0
470,Knox County,80,Farragut High School,No,2020,Student with Disabilities,0,6,0,0,0,159,0,3.8,0,0,0
470,Knox County,83,Farragut Primary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,148,0,0,0,0,0
470,Knox County,83,Farragut Primary,No,2020,Economically Disadvantaged,0,0,0,0,0,78,0,0,0,0,0
470,Knox County,83,Farragut Primary,No,2020,English Language Learner,0,0,0,0,0,82,0,0,0,0,0
470,Knox County,83,Farragut Primary,No,2020,Student with Disabilities,0,0,0,0,0,102,0,0,0,0,0
470,Knox County,85,Gap Creek Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,12,0,0,0,0,0
470,Knox County,85,Gap Creek Elementary,No,2020,Economically Disadvantaged,1,0,0,0,0,35,2.9,0,0,0,0
470,Knox County,85,Gap Creek Elementary,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
470,Knox County,85,Gap Creek Elementary,No,2020,Student with Disabilities,0,0,0,0,0,25,0,0,0,0,0
470,Knox County,87,Fountain City Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,122,0,0,0,0,0
470,Knox County,87,Fountain City Elementary,No,2020,Economically Disadvantaged,0,1,0,0,0,153,0,0.7,0,0,0
470,Knox County,87,Fountain City Elementary,No,2020,English Language Learner,0,0,0,0,0,29,0,0,0,0,0
470,Knox County,87,Fountain City Elementary,No,2020,Student with Disabilities,0,0,0,0,0,48,0,0,0,0,0
470,Knox County,90,Fulton High School,No,2020,Black/Hispanic/Native American,14,44,0,0,2,665,2.1,6.6,0,0,0.3
470,Knox County,90,Fulton High School,No,2020,Economically Disadvantaged,11,62,0,1,6,544,2,11.4,0,0.2,1.1
470,Knox County,90,Fulton High School,No,2020,English Language Learner,1,1,0,0,0,158,0.6,0.6,0,0,0
470,Knox County,90,Fulton High School,No,2020,Student with Disabilities,4,25,0,0,2,199,2,12.6,0,0,1
470,Knox County,95,Gibbs Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,92,0,0,0,0,0
470,Knox County,95,Gibbs Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,217,0,0.9,0,0,0
470,Knox County,95,Gibbs Elementary,No,2020,English Language Learner,0,0,0,0,0,24,0,0,0,0,0
470,Knox County,95,Gibbs Elementary,No,2020,Student with Disabilities,0,2,0,0,0,164,0,1.2,0,0,0
470,Knox County,100,Gibbs High School,No,2020,Black/Hispanic/Native American,0,7,0,0,1,117,0,6,0,0,0.9
470,Knox County,100,Gibbs High School,No,2020,Economically Disadvantaged,0,23,0,0,4,204,0,11.3,0,0,2
470,Knox County,100,Gibbs High School,No,2020,English Language Learner,0,0,0,0,0,3,0,0,0,0,0
470,Knox County,100,Gibbs High School,No,2020,Student with Disabilities,0,15,0,0,2,172,0,8.7,0,0,1.2
470,Knox County,110,Halls Elementary,No,2020,Black/Hispanic/Native American,0,1,0,0,0,41,0,2.4,0,0,0
470,Knox County,110,Halls Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,176,0,1.1,0,0,0
470,Knox County,110,Halls Elementary,No,2020,English Language Learner,0,0,0,0,0,18,0,0,0,0,0
470,Knox County,110,Halls Elementary,No,2020,Student with Disabilities,0,1,0,0,0,108,0,0.9,0,0,0
470,Knox County,112,Green Magnet Math And Science Academy,No,2020,Black/Hispanic/Native American,0,5,0,0,0,347,0,1.4,0,0,0
470,Knox County,112,Green Magnet Math And Science Academy,No,2020,Economically Disadvantaged,0,4,0,0,0,322,0,1.2,0,0,0
470,Knox County,112,Green Magnet Math And Science Academy,No,2020,English Language Learner,0,1,0,0,0,61,0,1.6,0,0,0
470,Knox County,112,Green Magnet Math And Science Academy,No,2020,Student with Disabilities,0,2,0,0,0,49,0,4.1,0,0,0
470,Knox County,115,Halls High School,No,2020,Black/Hispanic/Native American,0,6,0,0,0,142,0,4.2,0,0,0
470,Knox County,115,Halls High School,No,2020,Economically Disadvantaged,1,35,0,0,2,256,0.4,13.7,0,0,0.8
470,Knox County,115,Halls High School,No,2020,English Language Learner,0,2,0,0,0,41,0,4.9,0,0,0
470,Knox County,115,Halls High School,No,2020,Student with Disabilities,0,15,0,0,0,148,0,10.1,0,0,0
470,Knox County,117,Gresham Middle School,No,2020,Black/Hispanic/Native American,0,51,0,0,0,353,0,14.4,0,0,0
470,Knox County,117,Gresham Middle School,No,2020,Economically Disadvantaged,0,47,0,0,0,344,0,13.7,0,0,0
470,Knox County,117,Gresham Middle School,No,2020,English Language Learner,0,5,0,0,0,34,0,14.7,0,0,0
470,Knox County,117,Gresham Middle School,No,2020,Student with Disabilities,0,27,0,0,0,116,0,23.3,0,0,0
470,Knox County,120,Halls Middle School,No,2020,Black/Hispanic/Native American,2,8,0,0,0,155,1.3,5.2,0,0,0
470,Knox County,120,Halls Middle School,No,2020,Economically Disadvantaged,4,21,0,0,0,249,1.6,8.4,0,0,0
470,Knox County,120,Halls Middle School,No,2020,English Language Learner,1,0,0,0,0,25,4,0,0,0,0
470,Knox County,120,Halls Middle School,No,2020,Student with Disabilities,1,6,0,0,0,139,0.7,4.3,0,0,0
470,Knox County,122,Holston Middle School,No,2020,Black/Hispanic/Native American,75,60,0,0,0,301,24.9,19.9,0,0,0
470,Knox County,122,Holston Middle School,No,2020,Economically Disadvantaged,69,61,0,0,0,262,26.3,23.3,0,0,0
470,Knox County,122,Holston Middle School,No,2020,English Language Learner,0,0,0,0,0,7,0,0,0,0,0
470,Knox County,122,Holston Middle School,No,2020,Student with Disabilities,22,21,0,0,0,107,20.6,19.6,0,0,0
470,Knox County,124,Hardin Valley Elementary,No,2020,Black/Hispanic/Native American,0,2,0,0,0,169,0,1.2,0,0,0
470,Knox County,124,Hardin Valley Elementary,No,2020,Economically Disadvantaged,0,5,0,0,0,153,0,3.3,0,0,0
470,Knox County,124,Hardin Valley Elementary,No,2020,English Language Learner,0,1,0,0,0,68,0,1.5,0,0,0
470,Knox County,124,Hardin Valley Elementary,No,2020,Student with Disabilities,0,5,0,0,0,149,0,3.4,0,0,0
470,Knox County,126,Hardin Valley Academy,No,2020,Black/Hispanic/Native American,0,25,0,0,9,485,0,5.2,0,0,1.9
470,Knox County,126,Hardin Valley Academy,No,2020,Economically Disadvantaged,0,25,0,0,4,252,0,9.9,0,0,1.6
470,Knox County,126,Hardin Valley Academy,No,2020,English Language Learner,0,7,0,0,4,61,0,11.5,0,0,6.6
470,Knox County,126,Hardin Valley Academy,No,2020,Student with Disabilities,0,13,0,0,1,216,0,6,0,0,0.5
470,Knox County,138,Inskip Elementary,No,2020,Black/Hispanic/Native American,47,15,0,0,0,397,11.8,3.8,0,0,0
470,Knox County,138,Inskip Elementary,No,2020,Economically Disadvantaged,47,12,0,0,0,410,11.5,2.9,0,0,0
470,Knox County,138,Inskip Elementary,No,2020,English Language Learner,1,0,0,0,0,75,1.3,0,0,0,0
470,Knox County,138,Inskip Elementary,No,2020,Student with Disabilities,12,2,0,0,0,78,15.4,2.6,0,0,0
470,Knox County,145,Karns Elementary,No,2020,Black/Hispanic/Native American,0,5,0,0,0,304,0,1.6,0,0,0
470,Knox County,145,Karns Elementary,No,2020,Economically Disadvantaged,0,4,0,0,0,311,0,1.3,0,0,0
470,Knox County,145,Karns Elementary,No,2020,English Language Learner,0,0,0,0,0,59,0,0,0,0,0
470,Knox County,145,Karns Elementary,No,2020,Student with Disabilities,0,7,0,0,0,280,0,2.5,0,0,0
470,Knox County,147,Karns Middle School,No,2020,Black/Hispanic/Native American,10,22,0,1,0,254,3.9,8.7,0,0.4,0
470,Knox County,147,Karns Middle School,No,2020,Economically Disadvantaged,17,30,0,2,1,235,7.2,12.8,0,0.9,0.4
470,Knox County,147,Karns Middle School,No,2020,English Language Learner,0,1,0,1,0,34,0,2.9,0,2.9,0
470,Knox County,147,Karns Middle School,No,2020,Student with Disabilities,11,15,0,2,0,164,6.7,9.1,0,1.2,0
470,Knox County,150,Karns High School,No,2020,Black/Hispanic/Native American,0,36,0,0,3,417,0,8.6,0,0,0.7
470,Knox County,150,Karns High School,No,2020,Economically Disadvantaged,0,38,0,0,4,331,0,11.5,0,0,1.2
470,Knox County,150,Karns High School,No,2020,English Language Learner,0,3,0,0,0,61,0,4.9,0,0,0
470,Knox County,150,Karns High School,No,2020,Student with Disabilities,0,29,0,0,0,220,0,13.2,0,0,0
470,Knox County,158,Knox Adaptive Education Center,No,2020,Black/Hispanic/Native American,0,9,0,1,1,34,0,26.5,0,2.9,2.9
470,Knox County,158,Knox Adaptive Education Center,No,2020,Economically Disadvantaged,0,14,0,1,1,56,0,25,0,1.8,1.8
470,Knox County,158,Knox Adaptive Education Center,No,2020,English Language Learner,0,0,0,0,0,2,0,0,0,0,0
470,Knox County,158,Knox Adaptive Education Center,No,2020,Student with Disabilities,0,21,0,2,1,89,0,23.6,0,2.2,1.1
470,Knox County,165,Lonsdale Elementary,No,2020,Black/Hispanic/Native American,0,6,0,0,0,322,0,1.9,0,0,0
470,Knox County,165,Lonsdale Elementary,No,2020,Economically Disadvantaged,0,6,0,0,0,196,0,3.1,0,0,0
470,Knox County,165,Lonsdale Elementary,No,2020,English Language Learner,0,0,0,0,0,163,0,0,0,0,0
470,Knox County,165,Lonsdale Elementary,No,2020,Student with Disabilities,0,2,0,0,0,30,0,6.7,0,0,0
470,Knox County,168,Maynard Elementary,No,2020,Black/Hispanic/Native American,0,13,0,0,0,151,0,8.6,0,0,0
470,Knox County,168,Maynard Elementary,No,2020,Economically Disadvantaged,0,14,0,0,0,141,0,9.9,0,0,0
470,Knox County,168,Maynard Elementary,No,2020,Student with Disabilities,0,2,0,0,0,18,0,11.1,0,0,0
470,Knox County,170,Mt Olive Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,38,0,0,0,0,0
470,Knox County,170,Mt Olive Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,78,0,0,0,0,0
470,Knox County,170,Mt Olive Elementary,No,2020,English Language Learner,0,0,0,0,0,3,0,0,0,0,0
470,Knox County,170,Mt Olive Elementary,No,2020,Student with Disabilities,0,1,0,0,0,41,0,2.4,0,0,0
470,Knox County,172,Mooreland Heights Elementary,No,2020,Black/Hispanic/Native American,0,5,0,0,0,157,0,3.2,0,0,0
470,Knox County,172,Mooreland Heights Elementary,No,2020,Economically Disadvantaged,0,5,0,0,0,183,0,2.7,0,0,0
470,Knox County,172,Mooreland Heights Elementary,No,2020,English Language Learner,0,0,0,0,0,27,0,0,0,0,0
470,Knox County,172,Mooreland Heights Elementary,No,2020,Student with Disabilities,0,4,0,0,0,66,0,6.1,0,0,0
470,Knox County,175,New Hopewell Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,45,0,0,0,0,0
470,Knox County,175,New Hopewell Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,91,0,0,0,0,0
470,Knox County,175,New Hopewell Elementary,No,2020,English Language Learner,0,0,0,0,0,5,0,0,0,0,0
470,Knox County,175,New Hopewell Elementary,No,2020,Student with Disabilities,0,1,0,0,0,46,0,2.2,0,0,0
470,Knox County,177,Norwood Elementary,No,2020,Black/Hispanic/Native American,0,5,0,0,0,336,0,1.5,0,0,0
470,Knox County,177,Norwood Elementary,No,2020,Economically Disadvantaged,0,7,0,0,0,291,0,2.4,0,0,0
470,Knox County,177,Norwood Elementary,No,2020,English Language Learner,0,0,0,0,0,106,0,0,0,0,0
470,Knox County,177,Norwood Elementary,No,2020,Student with Disabilities,0,3,0,0,0,77,0,3.9,0,0,0
470,Knox County,180,Powell Elementary,No,2020,Black/Hispanic/Native American,0,2,0,0,0,197,0,1,0,0,0
470,Knox County,180,Powell Elementary,No,2020,Economically Disadvantaged,0,9,0,0,0,251,0,3.6,0,0,0
470,Knox County,180,Powell Elementary,No,2020,English Language Learner,0,0,0,0,0,75,0,0,0,0,0
470,Knox County,180,Powell Elementary,No,2020,Student with Disabilities,0,10,0,0,0,115,0,8.7,0,0,0
470,Knox County,182,Powell Middle School,No,2020,Black/Hispanic/Native American,0,24,0,0,1,169,0,14.2,0,0,0.6
470,Knox County,182,Powell Middle School,No,2020,Economically Disadvantaged,0,39,0,0,2,243,0,16,0,0,0.8
470,Knox County,182,Powell Middle School,No,2020,English Language Learner,0,4,0,0,0,28,0,14.3,0,0,0
470,Knox County,182,Powell Middle School,No,2020,Student with Disabilities,0,22,0,0,0,147,0,15,0,0,0
470,Knox County,185,Powell High School,No,2020,Black/Hispanic/Native American,65,31,0,0,1,335,19.4,9.3,0,0,0.3
470,Knox County,185,Powell High School,No,2020,Economically Disadvantaged,87,49,0,0,1,350,24.9,14,0,0,0.3
470,Knox County,185,Powell High School,No,2020,English Language Learner,10,4,0,0,0,68,14.7,5.9,0,0,0
470,Knox County,185,Powell High School,No,2020,Student with Disabilities,32,23,0,0,1,192,16.7,12,0,0,0.5
470,Knox County,187,Northwest Middle School,No,2020,Black/Hispanic/Native American,0,69,0,1,1,614,0,11.2,0,0.2,0.2
470,Knox County,187,Northwest Middle School,No,2020,Economically Disadvantaged,0,70,0,1,1,476,0,14.7,0,0.2,0.2
470,Knox County,187,Northwest Middle School,No,2020,English Language Learner,0,12,0,0,0,138,0,8.7,0,0,0
470,Knox County,187,Northwest Middle School,No,2020,Student with Disabilities,0,27,0,1,0,136,0,19.9,0,0.7,0
470,Knox County,195,Ritta Elementary,No,2020,Black/Hispanic/Native American,0,1,0,0,0,152,0,0.7,0,0,0
470,Knox County,195,Ritta Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,180,0,1.1,0,0,0
470,Knox County,195,Ritta Elementary,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
470,Knox County,195,Ritta Elementary,No,2020,Student with Disabilities,0,1,0,0,0,91,0,1.1,0,0,0
470,Knox County,202,Pleasant Ridge Elementary,No,2020,Black/Hispanic/Native American,0,4,0,0,0,152,0,2.6,0,0,0
470,Knox County,202,Pleasant Ridge Elementary,No,2020,Economically Disadvantaged,0,5,0,0,0,111,0,4.5,0,0,0
470,Knox County,202,Pleasant Ridge Elementary,No,2020,English Language Learner,0,0,0,0,0,22,0,0,0,0,0
470,Knox County,202,Pleasant Ridge Elementary,No,2020,Student with Disabilities,0,6,0,0,0,53,0,11.3,0,0,0
470,Knox County,207,Pond Gap Elementary,No,2020,Black/Hispanic/Native American,0,9,0,0,0,264,0,3.4,0,0,0
470,Knox County,207,Pond Gap Elementary,No,2020,Economically Disadvantaged,0,10,0,0,0,241,0,4.1,0,0,0
470,Knox County,207,Pond Gap Elementary,No,2020,English Language Learner,0,1,0,0,0,53,0,1.9,0,0,0
470,Knox County,207,Pond Gap Elementary,No,2020,Student with Disabilities,0,6,0,0,0,67,0,9,0,0,0
470,Knox County,210,Sunnyview Primary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,81,0,0,0,0,0
470,Knox County,210,Sunnyview Primary,No,2020,Economically Disadvantaged,0,1,0,0,0,105,0,1,0,0,0
470,Knox County,210,Sunnyview Primary,No,2020,English Language Learner,0,0,0,0,0,9,0,0,0,0,0
470,Knox County,210,Sunnyview Primary,No,2020,Student with Disabilities,0,1,0,0,0,28,0,3.6,0,0,0
470,Knox County,212,Ridgedale Alternative School,Yes,2020,Black/Hispanic/Native American,0,7,0,58,17,104,0,6.7,0,55.8,16.3
470,Knox County,212,Ridgedale Alternative School,Yes,2020,Economically Disadvantaged,0,9,0,64,19,111,0,8.1,0,57.7,17.1
470,Knox County,212,Ridgedale Alternative School,Yes,2020,English Language Learner,0,0,0,1,1,3,0,0,0,33.3,33.3
470,Knox County,212,Ridgedale Alternative School,Yes,2020,Student with Disabilities,0,9,0,4,0,86,0,10.5,0,4.7,0
470,Knox County,225,Ft Sanders Education Development  Center,No,2020,Black/Hispanic/Native American,0,0,0,0,0,6,0,0,0,0,0
470,Knox County,225,Ft Sanders Education Development  Center,No,2020,Economically Disadvantaged,0,0,0,0,0,6,0,0,0,0,0
470,Knox County,225,Ft Sanders Education Development  Center,No,2020,Student with Disabilities,0,0,0,0,0,7,0,0,0,0,0
470,Knox County,235,Rocky Hill Elementary,No,2020,Black/Hispanic/Native American,0,2,0,0,0,114,0,1.8,0,0,0
470,Knox County,235,Rocky Hill Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,104,0,0,0,0,0
470,Knox County,235,Rocky Hill Elementary,No,2020,English Language Learner,0,0,0,0,0,36,0,0,0,0,0
470,Knox County,235,Rocky Hill Elementary,No,2020,Student with Disabilities,0,2,0,0,0,78,0,2.6,0,0,0
470,Knox County,245,Sam E. Hill Primary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,166,0,0,0,0,0
470,Knox County,245,Sam E. Hill Primary School,No,2020,Economically Disadvantaged,0,0,0,0,0,106,0,0,0,0,0
470,Knox County,245,Sam E. Hill Primary School,No,2020,English Language Learner,0,0,0,0,0,76,0,0,0,0,0
470,Knox County,245,Sam E. Hill Primary School,No,2020,Student with Disabilities,0,0,0,0,0,13,0,0,0,0,0
470,Knox County,250,Sarah Moore Greene Magnet Technology Academy,No,2020,Black/Hispanic/Native American,0,16,0,0,0,591,0,2.7,0,0,0
470,Knox County,250,Sarah Moore Greene Magnet Technology Academy,No,2020,Economically Disadvantaged,0,19,0,0,0,524,0,3.6,0,0,0
